ID,group,task,week,learnTime,time,item,acc,RT
AmPme4fc,PC,PNT,1,AM,1,blenny,1,1503
AmPme4fc,PC,PNT,2,PM,1,caracal,1,1363.1
AmPme4fc,PC,PNT,2,PM,1,deglupta,0,NA
AmPme4fc,PC,PNT,1,AM,1,dingo,1,2627.6
AmPme4fc,PC,PNT,1,AM,1,dorado,0,NA
AmPme4fc,PC,PNT,2,PM,1,drongo,0,NA
AmPme4fc,PC,PNT,2,PM,1,galah,0,NA
AmPme4fc,PC,PNT,2,PM,1,gelada,0,NA
AmPme4fc,PC,PNT,2,PM,1,hoopoe,1,1045.4
AmPme4fc,PC,PNT,1,AM,1,komondor,1,845.5
AmPme4fc,PC,PNT,2,PM,1,lesula,0,NA
AmPme4fc,PC,PNT,1,AM,1,lycaon,1,2211.2
AmPme4fc,PC,PNT,2,PM,1,mandrill,0,NA
AmPme4fc,PC,PNT,1,AM,1,marmot,0,NA
AmPme4fc,PC,PNT,2,PM,1,oncilla,0,NA
AmPme4fc,PC,PNT,1,AM,1,oranda,0,NA
AmPme4fc,PC,PNT,1,AM,1,protea,1,1339.7
AmPme4fc,PC,PNT,2,PM,1,serval,0,NA
AmPme4fc,PC,PNT,1,AM,1,trillium,1,836.7
AmPme4fc,PC,PNT,1,AM,1,woylie,1,1008.9
AmPme4fc,PC,PNT,1,AM,1,zinnia,0,NA
AmPme4fc,PC,PNT,1,AM,3,blenny,1,973.6
AmPme4fc,PC,PNT,2,PM,3,caracal,1,1043.4
AmPme4fc,PC,PNT,2,PM,3,deglupta,1,1022.7
AmPme4fc,PC,PNT,1,AM,3,dingo,1,1120.2
AmPme4fc,PC,PNT,1,AM,3,dorado,1,895.7
AmPme4fc,PC,PNT,2,PM,3,drongo,0,NA
AmPme4fc,PC,PNT,2,PM,3,galah,1,2108.1
AmPme4fc,PC,PNT,2,PM,3,gelada,0,NA
AmPme4fc,PC,PNT,2,PM,3,hoopoe,1,865.2
AmPme4fc,PC,PNT,1,AM,3,komondor,1,873.7
AmPme4fc,PC,PNT,2,PM,3,lesula,0,NA
AmPme4fc,PC,PNT,1,AM,3,lycaon,1,795.1
AmPme4fc,PC,PNN,1,AM,2,agouti,0,NA
AmPme4fc,PC,PNN,2,PM,2,banyan,0,NA
AmPme4fc,PC,PNN,2,PM,2,baobab,0,NA
AmPme4fc,PC,PNN,1,AM,2,blenny,1,3324.5
AmPme4fc,PC,PNN,2,PM,2,caracal,1,2634.9
AmPme4fc,PC,PNN,2,PM,2,deglupta,1,2067.3
AmPme4fc,PC,PNN,1,AM,2,dingo,1,NA
AmPme4fc,PC,PNN,1,AM,2,dorado,0,NA
AmPme4fc,PC,PNN,2,PM,2,drongo,0,NA
AmPme4fc,PC,PNN,2,PM,3,deglupta,1,6042.9
AmPme4fc,PC,PNN,1,AM,3,dingo,1,1459.5
AmPme4fc,PC,PNN,1,AM,3,dorado,1,2521.3
AmPme4fc,PC,PNN,2,PM,3,drongo,0,NA
AmPme4fc,PC,PNN,2,PM,3,galah,1,8262.8
AmPme4fc,PC,PNN,2,PM,3,gelada,0,NA
AmPme4fc,PC,PNN,2,PM,3,hoopoe,1,1228.7
AmPme4fc,PC,PNN,1,AM,3,komondor,1,967.3
AmPme4fc,PC,PNN,2,PM,3,lesula,0,NA
AmPme4fc,PC,PNN,1,AM,3,lycaon,1,1219.8
AmPme4fc,PC,PNN,2,PM,3,mandrill,1,10997
AmPme4fc,PC,PNN,1,AM,3,marmot,0,NA
AmPme4fc,PC,PNN,2,PM,3,oncilla,1,1623.3
AmPme4fc,PC,PNN,1,AM,3,oranda,0,NA
AmPme4fc,PC,PNN,1,AM,3,protea,0,NA
AmPme4fc,PC,PNN,2,PM,3,serval,1,863.9
AmPme4fc,PC,PNN,1,AM,3,trillium,0,NA
AmPme4fc,PC,PNN,1,AM,3,woylie,1,2891.9
AmPme4fc,PC,PNN,1,AM,3,zinnia,0,NA
AmPme4fc,PC,PNT,1,AM,3,agouti,0,NA
AmPme4fc,PC,PNT,2,PM,3,banyan,0,NA
AmPme4fc,PC,PNT,2,PM,3,baobab,0,NA
AmPme4fc,PC,PNT,2,PM,2,serval,1,833.3
AmPme4fc,PC,PNT,1,AM,2,trillium,1,984.1
AmPme4fc,PC,PNT,1,AM,2,woylie,1,1024
AmPme4fc,PC,PNT,1,AM,2,zinnia,1,1331.3
AmPme4fc,PC,PNN,2,PM,3,caracal,1,1764.9
AmPme4fc,PC,PNN,2,PM,1,lesula,0,NA
AmPme4fc,PC,PNN,1,AM,1,lycaon,1,4030.6
AmPme4fc,PC,PNN,2,PM,1,mandrill,0,NA
AmPme4fc,PC,PNT,2,PM,2,mandrill,0,NA
AmPme4fc,PC,PNT,1,AM,2,marmot,1,2008.2
AmPme4fc,PC,PNT,2,PM,2,oncilla,0,NA
AmPme4fc,PC,PNT,1,AM,2,oranda,0,NA
AmPme4fc,PC,PNT,1,AM,2,protea,0,NA
AmPme4fc,PC,PNN,2,PM,1,serval,0,NA
AmPme4fc,PC,PNN,1,AM,3,agouti,0,NA
AmPme4fc,PC,PNN,2,PM,3,banyan,1,1668.1
AmPme4fc,PC,PNN,2,PM,3,baobab,1,4107.4
AmPme4fc,PC,PNN,1,AM,3,blenny,1,1287.1
AmPme4fc,PC,PNN,1,AM,1,marmot,0,NA
AmPme4fc,PC,PNN,2,PM,1,oncilla,0,NA
AmPme4fc,PC,PNN,1,AM,1,oranda,0,NA
AmPme4fc,PC,PNN,1,AM,1,protea,0,NA
AmPm89aa,PC,PNN,1,AM,1,trillium,0,NA
AmPm89aa,PC,PNN,1,AM,1,woylie,0,NA
AmPm89aa,PC,PNN,1,AM,1,zinnia,0,NA
AmPm89aa,PC,PNT,1,AM,1,agouti,0,NA
AmPm89aa,PC,PNT,1,AM,1,protea,0,NA
AmPm89aa,PC,PNT,2,PM,1,serval,0,NA
AmPm89aa,PC,PNT,1,AM,1,trillium,0,NA
AmPm89aa,PC,PNT,1,AM,1,woylie,0,NA
AmPm89aa,PC,PNT,1,AM,1,zinnia,0,NA
AmPm89aa,PC,PNT,2,PM,1,gelada,0,NA
AmPm89aa,PC,PNT,2,PM,1,hoopoe,0,NA
AmPm89aa,PC,PNT,1,AM,1,komondor,0,NA
AmPm89aa,PC,PNT,2,PM,1,lesula,0,NA
AmPm89aa,PC,PNT,2,PM,1,banyan,0,NA
AmPm89aa,PC,PNT,2,PM,1,baobab,0,NA
AmPm89aa,PC,PNT,1,AM,1,blenny,0,NA
AmPm89aa,PC,PNT,2,PM,1,caracal,0,NA
AmPm89aa,PC,PNT,2,PM,1,deglupta,0,NA
AmPm89aa,PC,PNT,1,AM,1,dingo,0,NA
AmPm89aa,PC,PNT,1,AM,1,dorado,0,NA
AmPm89aa,PC,PNT,2,PM,1,drongo,0,NA
AmPm89aa,PC,PNT,2,PM,1,galah,0,NA
AmPm89aa,PC,PNT,1,AM,2,blenny,0,NA
AmPm89aa,PC,PNT,1,AM,3,blenny,0,NA
AmPm89aa,PC,PNT,2,PM,3,caracal,0,NA
AmPm89aa,PC,PNT,2,PM,3,deglupta,0,NA
AmPm89aa,PC,PNT,1,AM,1,lycaon,0,NA
AmPm89aa,PC,PNT,2,PM,1,mandrill,0,NA
AmPm89aa,PC,PNT,1,AM,1,marmot,0,NA
AmPm89aa,PC,PNT,2,PM,1,oncilla,0,NA
AmPm89aa,PC,PNT,1,AM,1,oranda,0,NA
AmPm89aa,PC,PNN,1,AM,2,zinnia,0,NA
AmPm89aa,PC,PNT,1,AM,2,agouti,0,NA
AmPm89aa,PC,PNT,2,PM,2,banyan,0,NA
AmPm89aa,PC,PNT,2,PM,2,baobab,0,NA
AmPm89aa,PC,PNT,2,PM,3,mandrill,0,NA
AmPm89aa,PC,PNT,1,AM,3,marmot,0,NA
AmPm89aa,PC,PNT,2,PM,3,oncilla,0,NA
AmPm89aa,PC,PNT,1,AM,3,oranda,0,NA
AmPm89aa,PC,PNT,1,AM,3,protea,0,NA
AmPm89aa,PC,PNT,2,PM,3,serval,0,NA
AmPm89aa,PC,PNT,1,AM,3,trillium,0,NA
AmPm89aa,PC,PNT,1,AM,3,woylie,0,NA
AmPm89aa,PC,PNT,1,AM,3,zinnia,0,NA
AmPm89aa,PC,PNN,2,PM,2,galah,0,NA
AmPm89aa,PC,PNN,2,PM,2,gelada,0,NA
AmPm89aa,PC,PNN,2,PM,2,hoopoe,0,NA
AmPm89aa,PC,PNN,1,AM,2,komondor,0,NA
AmPm89aa,PC,PNN,2,PM,2,lesula,0,NA
AmPm89aa,PC,PNN,1,AM,2,lycaon,0,NA
AmPm89aa,PC,PNN,2,PM,2,mandrill,0,NA
AmPm89aa,PC,PNN,1,AM,2,marmot,0,NA
AmPm89aa,PC,PNN,2,PM,2,oncilla,0,NA
AmPm89aa,PC,PNN,1,AM,2,oranda,0,NA
AmPm89aa,PC,PNN,1,AM,2,protea,0,NA
AmPm89aa,PC,PNN,2,PM,2,serval,0,NA
AmPm89aa,PC,PNN,1,AM,2,trillium,0,NA
AmPm89aa,PC,PNN,1,AM,2,woylie,0,NA
AmPm89aa,PC,PNN,1,AM,1,agouti,0,NA
AmPm89aa,PC,PNN,2,PM,1,banyan,0,NA
AmPm89aa,PC,PNN,2,PM,1,baobab,0,NA
AmPm89aa,PC,PNN,1,AM,1,blenny,0,NA
AmPm89aa,PC,PNN,2,PM,1,caracal,0,NA
AmPm89aa,PC,PNN,2,PM,1,deglupta,0,NA
AmPm89aa,PC,PNN,1,AM,1,dingo,0,NA
AmPm89aa,PC,PNN,1,AM,1,dorado,0,NA
AmPm89aa,PC,PNN,2,PM,1,drongo,0,NA
AmPm89aa,PC,PNN,2,PM,1,galah,0,NA
AmPm89aa,PC,PNN,2,PM,1,gelada,0,NA
AmPm89aa,PC,PNN,2,PM,1,hoopoe,0,NA
AmPm89aa,PC,PNN,1,AM,1,komondor,0,NA
AmPm89aa,PC,PNN,2,PM,1,lesula,0,NA
AmPm89aa,PC,PNN,1,AM,1,lycaon,0,NA
AmPm89aa,PC,PNN,2,PM,1,mandrill,0,NA
AmPm89aa,PC,PNN,1,AM,1,marmot,0,NA
AmPm89aa,PC,PNN,2,PM,1,oncilla,0,NA
AmPm89aa,PC,PNN,1,AM,1,oranda,0,NA
AmPm89aa,PC,PNN,1,AM,1,protea,0,NA
AmPm89aa,PC,PNN,2,PM,1,serval,0,NA
AmPm89aa,PC,PNN,1,AM,3,agouti,0,NA
AmPm89aa,PC,PNN,2,PM,3,banyan,0,NA
AmPm89aa,PC,PNN,2,PM,3,baobab,0,NA
AmPm89aa,PC,PNN,1,AM,3,blenny,0,NA
AmPm89aa,PC,PNN,2,PM,3,caracal,0,NA
AmPm89aa,PC,PNN,2,PM,3,deglupta,0,NA
AmPm89aa,PC,PNN,1,AM,3,dingo,0,NA
AmPm89aa,PC,PNN,1,AM,3,dorado,0,NA
AmPm89aa,PC,PNN,2,PM,3,drongo,0,NA
AmPm89aa,PC,PNN,2,PM,3,galah,0,NA
AmPm89aa,PC,PNN,2,PM,3,gelada,0,NA
AmPm89aa,PC,PNN,2,PM,3,hoopoe,0,NA
AmPm89aa,PC,PNN,1,AM,3,komondor,0,NA
AmPm89aa,PC,PNN,2,PM,3,lesula,0,NA
AmPm89aa,PC,PNN,1,AM,3,lycaon,0,NA
AmPm89aa,PC,PNN,2,PM,3,mandrill,0,NA
AmPm89aa,PC,PNN,1,AM,3,marmot,0,NA
AmPm89aa,PC,PNN,2,PM,3,oncilla,0,NA
AmPm89aa,PC,PNN,1,AM,3,oranda,0,NA
AmPm89aa,PC,PNN,1,AM,3,protea,0,NA
AmPm89aa,PC,PNN,2,PM,3,serval,0,NA
AmPm89aa,PC,PNN,1,AM,3,trillium,0,NA
AmPm89aa,PC,PNN,1,AM,3,woylie,0,NA
AmPm89aa,PC,PNN,1,AM,3,zinnia,0,NA
AmPm89aa,PC,PNT,1,AM,3,agouti,0,NA
AmPm89aa,PC,PNT,2,PM,3,banyan,0,NA
AmPm89aa,PC,PNT,2,PM,3,baobab,0,NA
AmPm89aa,PC,PNT,1,AM,2,dingo,0,NA
AmPm89aa,PC,PNT,1,AM,3,dingo,0,NA
AmPm89aa,PC,PNT,1,AM,3,dorado,0,NA
AmPm89aa,PC,PNT,2,PM,3,drongo,0,NA
AmPm89aa,PC,PNT,2,PM,3,galah,0,NA
AmPm89aa,PC,PNT,2,PM,3,gelada,0,NA
AmPm89aa,PC,PNT,2,PM,3,hoopoe,0,NA
AmPm89aa,PC,PNT,1,AM,3,komondor,1,1690.5
AmPm89aa,PC,PNT,2,PM,3,lesula,0,NA
AmPm89aa,PC,PNT,1,AM,3,lycaon,0,NA
AmPm89aa,PC,PNN,1,AM,2,agouti,0,NA
AmPm89aa,PC,PNN,2,PM,2,banyan,0,NA
AmPm89aa,PC,PNN,2,PM,2,baobab,0,NA
AmPm89aa,PC,PNN,1,AM,2,blenny,0,NA
AmPm89aa,PC,PNN,2,PM,2,caracal,0,NA
AmPm89aa,PC,PNN,2,PM,2,deglupta,0,NA
AmPm89aa,PC,PNN,1,AM,2,dingo,0,NA
AmPm89aa,PC,PNN,1,AM,2,dorado,0,NA
AmPm89aa,PC,PNN,2,PM,2,drongo,0,NA
AmPm89aa,PC,PNT,2,PM,2,hoopoe,0,NA
AmPm89aa,PC,PNT,1,AM,2,komondor,1,1619.2
AmPm89aa,PC,PNT,2,PM,2,lesula,0,NA
AmPm89aa,PC,PNT,1,AM,2,lycaon,0,NA
AmPm89aa,PC,PNT,2,PM,2,mandrill,0,NA
AmPm89aa,PC,PNT,1,AM,2,marmot,0,NA
AmPm89aa,PC,PNT,2,PM,2,caracal,0,NA
AmPm89aa,PC,PNT,2,PM,2,deglupta,0,NA
AmPm89aa,PC,PNT,1,AM,2,protea,0,NA
AmPm89aa,PC,PNT,1,AM,2,dorado,0,NA
AmPm89aa,PC,PNT,2,PM,2,drongo,0,NA
AmPm89aa,PC,PNT,2,PM,2,galah,0,NA
AmPm89aa,PC,PNT,2,PM,2,gelada,0,NA
AmPm89aa,PC,PNT,1,AM,2,zinnia,0,NA
AmPm89aa,PC,PNT,2,PM,2,serval,0,NA
AmPm89aa,PC,PNT,2,PM,2,oncilla,0,NA
AmPm89aa,PC,PNT,1,AM,2,oranda,0,NA
AmPm89aa,PC,PNT,1,AM,2,trillium,0,NA
AmPm89aa,PC,PNT,1,AM,2,woylie,0,NA
AmPm7f5f,PC,PNN,2,AM,1,woylie,0,NA
AmPm7f5f,PC,PNN,2,AM,1,zinnia,0,NA
AmPm7f5f,PC,PNT,1,PM,1,baobab,0,NA
AmPm7f5f,PC,PNT,2,AM,1,blenny,0,NA
AmPm7f5f,PC,PNT,2,AM,1,agouti,0,NA
AmPm7f5f,PC,PNT,1,PM,1,banyan,0,NA
AmPm7f5f,PC,PNT,2,AM,1,dorado,0,NA
AmPm7f5f,PC,PNT,2,AM,1,komondor,1,1176.7
AmPm7f5f,PC,PNT,1,PM,1,lesula,0,NA
AmPm7f5f,PC,PNT,2,AM,1,lycaon,0,NA
AmPm7f5f,PC,PNT,1,PM,1,mandrill,0,NA
AmPm7f5f,PC,PNT,2,AM,1,marmot,0,NA
AmPm7f5f,PC,PNT,1,PM,1,oncilla,0,NA
AmPm7f5f,PC,PNT,1,PM,1,caracal,0,NA
AmPm7f5f,PC,PNT,1,PM,1,deglupta,0,NA
AmPm7f5f,PC,PNN,2,AM,1,agouti,0,NA
AmPm7f5f,PC,PNT,1,PM,1,drongo,0,NA
AmPm7f5f,PC,PNT,1,PM,1,galah,0,NA
AmPm7f5f,PC,PNT,1,PM,1,gelada,0,NA
AmPm7f5f,PC,PNT,1,PM,1,hoopoe,1,1165
AmPm7f5f,PC,PNN,2,AM,2,agouti,0,NA
AmPm7f5f,PC,PNN,1,PM,2,banyan,0,NA
AmPm7f5f,PC,PNN,1,PM,2,baobab,0,NA
AmPm7f5f,PC,PNN,2,AM,2,blenny,0,NA
AmPm7f5f,PC,PNN,1,PM,2,caracal,0,NA
AmPm7f5f,PC,PNN,1,PM,2,deglupta,0,NA
AmPm7f5f,PC,PNN,2,AM,2,dorado,0,NA
AmPm7f5f,PC,PNN,1,PM,2,drongo,0,NA
AmPm7f5f,PC,PNN,1,PM,2,galah,0,NA
AmPm7f5f,PC,PNN,1,PM,2,gelada,0,NA
AmPm7f5f,PC,PNN,1,PM,2,hoopoe,1,1142.9
AmPm7f5f,PC,PNN,2,AM,2,komondor,1,4074.8
AmPm7f5f,PC,PNN,1,PM,2,lesula,0,NA
AmPm7f5f,PC,PNN,2,AM,2,lycaon,0,NA
AmPm7f5f,PC,PNN,1,PM,2,mandrill,0,NA
AmPm7f5f,PC,PNN,2,AM,2,marmot,0,NA
AmPm7f5f,PC,PNN,1,PM,2,oncilla,0,NA
AmPm7f5f,PC,PNN,2,AM,2,oranda,0,NA
AmPm7f5f,PC,PNN,2,AM,2,protea,1,1841.3
AmPm7f5f,PC,PNN,1,PM,2,serval,0,NA
AmPm7f5f,PC,PNN,2,AM,2,trillium,0,NA
AmPm7f5f,PC,PNN,2,AM,2,woylie,0,NA
AmPm7f5f,PC,PNN,2,AM,2,zinnia,0,NA
AmPm7f5f,PC,PNT,2,AM,2,agouti,0,NA
AmPm7f5f,PC,PNT,1,PM,2,banyan,0,NA
AmPm7f5f,PC,PNT,1,PM,2,baobab,0,NA
AmPm7f5f,PC,PNT,2,AM,2,blenny,0,NA
AmPm7f5f,PC,PNT,1,PM,2,caracal,0,NA
AmPm7f5f,PC,PNT,1,PM,2,deglupta,1,1241.5
AmPm7f5f,PC,PNT,2,AM,2,dorado,0,NA
AmPm7f5f,PC,PNT,1,PM,2,drongo,0,NA
AmPm7f5f,PC,PNT,1,PM,2,galah,0,NA
AmPm7f5f,PC,PNT,1,PM,2,gelada,0,NA
AmPm7f5f,PC,PNT,1,PM,2,hoopoe,1,982.1
AmPm7f5f,PC,PNT,2,AM,2,komondor,1,1017.9
AmPm7f5f,PC,PNT,1,PM,2,lesula,0,NA
AmPm7f5f,PC,PNT,2,AM,2,lycaon,0,NA
AmPm7f5f,PC,PNT,1,PM,2,mandrill,0,NA
AmPm7f5f,PC,PNT,2,AM,2,marmot,0,NA
AmPm7f5f,PC,PNT,1,PM,2,oncilla,0,NA
AmPm7f5f,PC,PNT,2,AM,2,oranda,0,NA
AmPm7f5f,PC,PNT,2,AM,2,protea,1,877
AmPm7f5f,PC,PNT,1,PM,2,serval,0,NA
AmPm7f5f,PC,PNT,2,AM,2,trillium,0,NA
AmPm7f5f,PC,PNT,2,AM,2,woylie,0,NA
AmPm7f5f,PC,PNT,2,AM,2,zinnia,0,NA
AmPm7f5f,PC,PNN,1,PM,3,baobab,0,NA
AmPm7f5f,PC,PNN,2,AM,3,blenny,0,NA
AmPm7f5f,PC,PNN,1,PM,3,caracal,0,NA
AmPm7f5f,PC,PNN,1,PM,3,deglupta,1,1892.9
AmPm7f5f,PC,PNN,2,AM,3,dorado,0,NA
AmPm7f5f,PC,PNN,1,PM,3,drongo,0,NA
AmPm7f5f,PC,PNN,1,PM,3,galah,0,NA
AmPm7f5f,PC,PNN,1,PM,3,gelada,0,NA
AmPm7f5f,PC,PNN,1,PM,3,hoopoe,1,780.9
AmPm7f5f,PC,PNN,2,AM,3,komondor,1,1180
AmPm7f5f,PC,PNN,1,PM,3,lesula,0,NA
AmPm7f5f,PC,PNN,2,AM,3,lycaon,0,NA
AmPm7f5f,PC,PNN,1,PM,3,mandrill,1,2172.3
AmPm7f5f,PC,PNN,2,AM,3,marmot,0,NA
AmPm7f5f,PC,PNN,1,PM,3,oncilla,0,NA
AmPm7f5f,PC,PNN,2,AM,3,oranda,0,NA
AmPm7f5f,PC,PNT,2,AM,1,oranda,0,NA
AmPm7f5f,PC,PNT,2,AM,1,protea,1,1647.1
AmPm7f5f,PC,PNN,1,PM,1,banyan,1,6131.5
AmPm7f5f,PC,PNN,1,PM,1,baobab,0,NA
AmPm7f5f,PC,PNN,2,AM,1,blenny,0,NA
AmPm7f5f,PC,PNN,1,PM,1,caracal,0,NA
AmPm7f5f,PC,PNN,1,PM,1,deglupta,0,NA
AmPm7f5f,PC,PNN,2,AM,1,dorado,0,NA
AmPm7f5f,PC,PNN,1,PM,1,drongo,0,NA
AmPm7f5f,PC,PNN,1,PM,1,galah,0,NA
AmPm7f5f,PC,PNN,1,PM,1,gelada,0,NA
AmPm7f5f,PC,PNN,1,PM,1,hoopoe,1,1706.1
AmPm7f5f,PC,PNN,2,AM,1,komondor,1,1509.4
AmPm7f5f,PC,PNN,1,PM,1,lesula,0,NA
AmPm7f5f,PC,PNN,2,AM,1,lycaon,0,NA
AmPm7f5f,PC,PNN,1,PM,1,mandrill,0,NA
AmPm7f5f,PC,PNN,2,AM,1,marmot,0,NA
AmPm7f5f,PC,PNN,1,PM,1,oncilla,0,NA
AmPm7f5f,PC,PNN,2,AM,1,oranda,0,NA
AmPm7f5f,PC,PNN,2,AM,1,protea,0,NA
AmPm7f5f,PC,PNN,1,PM,1,serval,0,NA
AmPm7f5f,PC,PNN,2,AM,1,trillium,0,NA
AmPm7f5f,PC,PNN,2,AM,3,agouti,0,NA
AmPm7f5f,PC,PNN,1,PM,3,banyan,0,NA
AmPm7f5f,PC,PNT,2,AM,3,trillium,0,NA
AmPm7f5f,PC,PNT,2,AM,3,woylie,0,NA
AmPm7f5f,PC,PNT,2,AM,3,zinnia,0,NA
AmPm7f5f,PC,PNT,1,PM,3,gelada,0,NA
AmPm7f5f,PC,PNT,1,PM,3,hoopoe,1,842.3
AmPm7f5f,PC,PNT,1,PM,1,serval,0,NA
AmPm7f5f,PC,PNT,2,AM,1,trillium,0,NA
AmPm7f5f,PC,PNT,2,AM,1,woylie,0,NA
AmPm7f5f,PC,PNT,2,AM,1,zinnia,0,NA
AmPm7f5f,PC,PNT,1,PM,3,baobab,0,NA
AmPm7f5f,PC,PNT,2,AM,3,blenny,0,NA
AmPm7f5f,PC,PNT,1,PM,3,caracal,0,NA
AmPm7f5f,PC,PNT,1,PM,3,deglupta,1,2376.7
AmPm7f5f,PC,PNT,2,AM,3,dorado,0,NA
AmPm7f5f,PC,PNT,1,PM,3,drongo,0,NA
AmPm7f5f,PC,PNT,1,PM,3,galah,0,NA
AmPm7f5f,PC,PNT,2,AM,3,lycaon,0,NA
AmPm7f5f,PC,PNT,1,PM,3,mandrill,1,1264.9
AmPm7f5f,PC,PNT,2,AM,3,komondor,1,955.4
AmPm7f5f,PC,PNT,1,PM,3,lesula,0,NA
AmPm7f5f,PC,PNT,2,AM,3,oranda,0,NA
AmPm7f5f,PC,PNT,2,AM,3,protea,1,1056.5
AmPm7f5f,PC,PNT,2,AM,3,marmot,0,NA
AmPm7f5f,PC,PNT,1,PM,3,oncilla,0,NA
AmPm7f5f,PC,PNN,2,AM,3,protea,0,NA
AmPm7f5f,PC,PNN,1,PM,3,serval,0,NA
AmPm7f5f,PC,PNT,1,PM,3,serval,0,NA
AmPm7f5f,PC,PNN,2,AM,3,woylie,0,NA
AmPm7f5f,PC,PNN,2,AM,3,zinnia,0,NA
AmPm7f5f,PC,PNT,2,AM,3,agouti,0,NA
AmPm7f5f,PC,PNN,2,AM,3,trillium,0,NA
AmPm7f5f,PC,PNT,1,PM,3,banyan,0,NA
AmPm5fb0,PC,PNN,2,AM,2,lycaon,0,NA
AmPm5fb0,PC,PNN,2,AM,2,blenny,0,NA
AmPm5fb0,PC,PNN,1,PM,2,caracal,1,NA
AmPm5fb0,PC,PNN,1,PM,2,deglupta,0,NA
AmPm5fb0,PC,PNN,1,PM,2,mandrill,1,1107.1
AmPm5fb0,PC,PNN,2,AM,2,marmot,0,NA
AmPm5fb0,PC,PNN,1,PM,2,oncilla,1,1520.4
AmPm5fb0,PC,PNN,1,PM,2,lesula,1,2721.1
AmPm5fb0,PC,PNN,2,AM,2,agouti,0,NA
AmPm5fb0,PC,PNN,1,PM,2,banyan,0,NA
AmPm5fb0,PC,PNN,1,PM,2,baobab,0,NA
AmPm5fb0,PC,PNN,2,AM,1,trillium,0,NA
AmPm5fb0,PC,PNN,2,AM,1,woylie,0,NA
AmPm5fb0,PC,PNN,2,AM,2,dingo,0,NA
AmPm5fb0,PC,PNN,2,AM,2,dorado,0,NA
AmPm5fb0,PC,PNN,1,PM,2,drongo,0,NA
AmPm5fb0,PC,PNN,1,PM,2,galah,1,2731.3
AmPm5fb0,PC,PNN,1,PM,2,gelada,0,NA
AmPm5fb0,PC,PNN,1,PM,2,hoopoe,1,1156.5
AmPm5fb0,PC,PNN,2,AM,2,komondor,0,NA
AmPm5fb0,PC,PNT,2,AM,1,dingo,0,NA
AmPm5fb0,PC,PNT,2,AM,1,dorado,0,NA
AmPm5fb0,PC,PNT,1,PM,1,drongo,0,NA
AmPm5fb0,PC,PNT,1,PM,1,galah,0,NA
AmPm5fb0,PC,PNT,1,PM,1,gelada,0,NA
AmPm5fb0,PC,PNT,1,PM,1,hoopoe,0,NA
AmPm5fb0,PC,PNN,2,AM,1,zinnia,0,NA
AmPm5fb0,PC,PNT,2,AM,1,agouti,0,NA
AmPm5fb0,PC,PNT,1,PM,1,banyan,0,NA
AmPm5fb0,PC,PNT,1,PM,1,baobab,0,NA
AmPm5fb0,PC,PNT,2,AM,1,blenny,0,NA
AmPm5fb0,PC,PNT,1,PM,1,caracal,0,NA
AmPm5fb0,PC,PNT,1,PM,1,deglupta,0,NA
AmPm5fb0,PC,PNT,2,AM,1,protea,1,1621.2
AmPm5fb0,PC,PNT,1,PM,1,serval,0,NA
AmPm5fb0,PC,PNT,2,AM,1,trillium,0,NA
AmPm5fb0,PC,PNT,2,AM,1,woylie,0,NA
AmPm5fb0,PC,PNT,2,AM,1,zinnia,0,NA
AmPm5fb0,PC,PNT,2,AM,3,blenny,0,NA
AmPm5fb0,PC,PNT,1,PM,3,caracal,0,NA
AmPm5fb0,PC,PNT,1,PM,3,deglupta,0,NA
AmPm5fb0,PC,PNT,2,AM,3,dingo,0,NA
AmPm5fb0,PC,PNT,2,AM,3,dorado,0,NA
AmPm5fb0,PC,PNT,1,PM,3,drongo,0,NA
AmPm5fb0,PC,PNT,1,PM,3,galah,0,NA
AmPm5fb0,PC,PNT,1,PM,3,gelada,1,2412.7
AmPm5fb0,PC,PNT,1,PM,3,hoopoe,1,736.1
AmPm5fb0,PC,PNT,2,AM,3,komondor,1,1062.6
AmPm5fb0,PC,PNT,1,PM,3,lesula,1,NA
AmPm5fb0,PC,PNT,2,AM,3,lycaon,0,NA
AmPm5fb0,PC,PNT,1,PM,3,mandrill,1,NA
AmPm5fb0,PC,PNT,2,AM,3,marmot,0,NA
AmPm5fb0,PC,PNT,1,PM,3,oncilla,1,1190.2
AmPm5fb0,PC,PNT,2,AM,3,oranda,0,NA
AmPm5fb0,PC,PNT,2,AM,3,protea,1,1989.2
AmPm5fb0,PC,PNT,1,PM,3,serval,0,NA
AmPm5fb0,PC,PNT,2,AM,3,trillium,0,NA
AmPm5fb0,PC,PNT,2,AM,3,woylie,0,NA
AmPm5fb0,PC,PNT,2,AM,3,zinnia,0,NA
AmPm5fb0,PC,PNN,1,PM,3,deglupta,0,NA
AmPm5fb0,PC,PNN,2,AM,3,dingo,0,NA
AmPm5fb0,PC,PNN,2,AM,3,dorado,0,NA
AmPm5fb0,PC,PNN,1,PM,3,drongo,0,NA
AmPm5fb0,PC,PNN,1,PM,3,galah,0,NA
AmPm5fb0,PC,PNN,1,PM,3,gelada,0,NA
AmPm5fb0,PC,PNN,1,PM,3,hoopoe,1,1066.3
AmPm5fb0,PC,PNT,2,AM,1,komondor,1,1583.9
AmPm5fb0,PC,PNT,1,PM,1,lesula,0,NA
AmPm5fb0,PC,PNT,2,AM,1,lycaon,0,NA
